,Title,avgVal,negMostVal,posMostVal
208,1987-10-13_rel_55.txt,-0.28125,-4.0,3.0
209,1987-10-18_rel_54.txt,0.6538461538461539,-2.0,7.0
210,1987-10-18_rel_56.txt,0.625,-2.0,5.0
211,1987-10-22_rel_33.txt,0.5,0.0,3.0
212,1987-11-03_rel_12.txt,1.2352941176470589,-2.0,8.0
213,1987-11-04_rel_40.txt,0.3181818181818182,-4.0,4.0
214,1987-11-08_rel_52.txt,0.5911602209944752,-5.0,8.0
215,1987-11-10_rel_60.txt,1.0444444444444445,-3.0,7.0
216,1987-11-15_rel_58.txt,0.27586206896551724,-7.0,7.0
217,1987-11-25_rel_9.txt,0.9090909090909091,-3.0,7.0
218,1987-11-29_rel_51.txt,1.1470588235294117,-2.0,6.0
219,1987-12-08_rel_3.txt,2.2222222222222223,-4.0,7.0
220,1987-12-27_rel_53.txt,0.88,-4.0,10.0
221,1988-01-03_rel_46.txt,0.48031496062992124,-7.0,7.0
222,1988-01-25_rel_47.txt,0.5714285714285714,-5.0,8.0
223,1988-01-31_rel_28.txt,-2.8,-7.0,0.0
224,1988-01-31_rel_5.txt,-0.08333333333333333,-2.0,2.0
225,1988-02-04_rel_26.txt,0.25,0.0,1.0
226,1988-02-05_rel_48.txt,0.6524822695035462,-5.0,8.0
227,1988-02-07_rel_10.txt,0.8571428571428571,-3.0,8.0
228,1988-02-07_rel_43.txt,0.5128205128205128,-3.0,4.0
229,1988-02-10_rel_36.txt,-0.18181818181818182,-4.0,4.0
230,1988-02-16_rel_34.txt,0.5208333333333334,-3.0,6.0
231,1988-02-18_rel_42.txt,0.5,-4.0,8.0
232,1988-02-23_rel_4.txt,0.4722222222222222,-2.0,6.0
233,1988-02-28_rel_45.txt,1.2291666666666667,-3.0,5.0
234,1988-03-02_rel_15.txt,0.2,0.0,1.0
235,1988-03-04_rel_2.txt,-0.045871559633027525,-6.0,6.0
236,1988-03-06_rel_44.txt,-0.14285714285714285,-4.0,7.0
237,1988-04-01_rel_35.txt,1.675,-1.0,6.0
238,1988-04-10_rel_39.txt,0.9193548387096774,-3.0,14.0
239,1988-04-20_rel_38.txt,0.5777777777777777,-1.0,3.0
